bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,method,method_label,source_file
6,0.6000000000000001,0.7000000000000001,36,0.6592245233427954,0.7222222222222222,0.06299769887942686,BCI IV-2a,1,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
7,0.7000000000000001,0.8,60,0.7481701445155114,0.8,0.051829855484488596,BCI IV-2a,1,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
8,0.8,0.9,37,0.854844504606664,0.8918918918918919,0.03704738728522794,BCI IV-2a,1,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
9,0.9,1.0,109,0.9641497814316661,0.981651376146789,0.017501594715122915,BCI IV-2a,1,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
2,0.2,0.30000000000000004,7,0.29537595722397636,0.5714285714285714,0.27605261420459504,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
3,0.30000000000000004,0.4,161,0.3509800545251067,0.43478260869565216,0.08380255417054544,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
4,0.4,0.5,74,0.4350556007860924,0.6486486486486487,0.21359304786255628,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
5,0.5,0.6000000000000001,27,0.5455725206990114,0.7777777777777778,0.23220525707876638,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
6,0.6000000000000001,0.7000000000000001,16,0.6307135746572781,0.9375,0.30678642534272194,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
7,0.7000000000000001,0.8,3,0.714317439278418,0.6666666666666666,0.047650772611751324,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
8,0.8,0.9,0,,,,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
9,0.9,1.0,0,,,,BCI IV-2a,2,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
3,0.30000000000000004,0.4,1,0.3887856853620951,0.0,0.3887856853620951,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
4,0.4,0.5,3,0.45027773047179925,1.0,0.5497222695282007,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
5,0.5,0.6000000000000001,12,0.5470794139736733,0.5,0.04707941397367332,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
6,0.6000000000000001,0.7000000000000001,16,0.6481246238153525,0.75,0.10187537618464748,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
7,0.7000000000000001,0.8,50,0.7585398288685622,0.88,0.12146017113143781,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
8,0.8,0.9,162,0.8386567695335823,0.9876543209876543,0.148997551454072,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
9,0.9,1.0,44,0.945551094756203,0.9772727272727273,0.03172163251652427,BCI IV-2a,3,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject3_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
3,0.30000000000000004,0.4,15,0.37142519257590195,0.26666666666666666,0.10475852590923529,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
4,0.4,0.5,44,0.4537836434724168,0.4090909090909091,0.04469273438150767,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
5,0.5,0.6000000000000001,46,0.5541672952936839,0.5434782608695652,0.010689034424118726,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
6,0.6000000000000001,0.7000000000000001,51,0.6545203680185845,0.6666666666666666,0.012146298648082143,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
7,0.7000000000000001,0.8,44,0.7521876340272695,0.7727272727272727,0.020539638700003193,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
8,0.8,0.9,50,0.8531799594890321,0.9,0.046820040510967886,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
9,0.9,1.0,38,0.9378338209428694,0.9736842105263158,0.03585038958344644,BCI IV-2a,4,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
2,0.2,0.30000000000000004,3,0.2887503235362643,0.3333333333333333,0.04458300979706903,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
3,0.30000000000000004,0.4,37,0.3625751422665002,0.32432432432432434,0.038250817942175885,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
4,0.4,0.5,50,0.45258947460689364,0.4,0.052589474606893616,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
5,0.5,0.6000000000000001,62,0.5478278588842713,0.5161290322580645,0.03169882662620682,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
6,0.6000000000000001,0.7000000000000001,64,0.6459522335590174,0.625,0.02095223355901743,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
7,0.7000000000000001,0.8,32,0.7580392350008389,0.65625,0.10178923500083892,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
8,0.8,0.9,32,0.8544795886512329,0.84375,0.010729588651232858,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
9,0.9,1.0,8,0.9241362148549486,0.875,0.04913621485494857,BCI IV-2a,5,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject5_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
3,0.30000000000000004,0.4,29,0.35705546368665647,0.13793103448275862,0.21912442920389785,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
4,0.4,0.5,74,0.44958345244202363,0.4189189189189189,0.03066453352310472,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
5,0.5,0.6000000000000001,66,0.5395634036017117,0.3181818181818182,0.22138158541989356,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
6,0.6000000000000001,0.7000000000000001,51,0.64389171923888,0.6470588235294118,0.003167104290531797,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
7,0.7000000000000001,0.8,37,0.7587869071308218,0.7027027027027027,0.05608420442811901,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
8,0.8,0.9,26,0.846493643180535,0.7692307692307693,0.07726287394976572,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
9,0.9,1.0,5,0.9191786134254606,1.0,0.08082138657453941,BCI IV-2a,6,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject6_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
3,0.30000000000000004,0.4,1,0.3466644520561313,0.0,0.3466644520561313,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
4,0.4,0.5,8,0.4630088170575729,0.5,0.03699118294242709,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
5,0.5,0.6000000000000001,47,0.552186658511668,0.5106382978723404,0.04154836063932765,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
6,0.6000000000000001,0.7000000000000001,55,0.6540934623157392,0.6727272727272727,0.018633810411533558,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
7,0.7000000000000001,0.8,42,0.7480309072491258,0.6904761904761905,0.05755471677293533,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
8,0.8,0.9,35,0.8477742118140429,0.8285714285714286,0.019202783242614263,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
9,0.9,1.0,100,0.9708491871714539,0.92,0.050849187171453814,BCI IV-2a,7,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject7_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
3,0.30000000000000004,0.4,2,0.3711015280042351,0.0,0.3711015280042351,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
4,0.4,0.5,17,0.4641081666671982,0.4117647058823529,0.05234346078484525,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
5,0.5,0.6000000000000001,66,0.547445535163159,0.6666666666666666,0.11922113150350766,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
6,0.6000000000000001,0.7000000000000001,47,0.6487662672515683,0.8297872340425532,0.1810209667909849,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
7,0.7000000000000001,0.8,27,0.7378275982065743,0.8518518518518519,0.11402425364527757,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
8,0.8,0.9,38,0.8436393221630274,0.7894736842105263,0.05416563795250107,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
9,0.9,1.0,91,0.9607716137854772,0.967032967032967,0.006261353247489887,BCI IV-2a,8,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject8_probabilities.npz
0,0.0,0.1,0,,,,BCI IV-2a,9,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
1,0.1,0.2,0,,,,BCI IV-2a,9,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BCI IV-2a,9,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
3,0.30000000000000004,0.4,7,0.36901451820825454,0.42857142857142855,0.05955691036317401,BCI IV-2a,9,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
4,0.4,0.5,30,0.45141256935882396,0.43333333333333335,0.018079236025490608,BCI IV-2a,9,teacher_student_mixture,Teacher/student,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject9_probabilities.npz
