fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
labram_frozen_p2,atcnet_narrowband_retune_tuned,Brier,9,0.7322879363977352,0.5408544510329671,0.191433485364768,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,atcnet_narrowband_tuned,Brier,9,0.7322879363977352,0.551639145011202,0.18064879138653306,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,baseline,Brier,9,0.7322879363977352,0.40472125644578316,0.32756667995195193,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,seed_ensemble,Brier,9,0.7322879363977352,0.38519287999438295,0.34709505640335214,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,shallow_convnet_broadband_ica_tuned,Brier,9,0.7322879363977352,0.4715747865699655,0.2607131498277695,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p2,shallow_convnet_broadband_tuned,Brier,9,0.7322879363977352,0.5060592205940803,0.22622871580365483,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,atcnet_broadband_tuned,Brier,9,0.739987032086383,0.4695029798806498,0.27048405220573307,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,atcnet_narrowband_retune_tuned,Brier,9,0.739987032086383,0.5408544510329671,0.19913258105341586,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,atcnet_narrowband_tuned,Brier,9,0.739987032086383,0.551639145011202,0.18834788707518088,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,baseline,Brier,9,0.739987032086383,0.40472125644578316,0.3352657756405998,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,seed_ensemble,Brier,9,0.739987032086383,0.38519287999438295,0.35479415209199994,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,shallow_convnet_broadband_ica_tuned,Brier,9,0.739987032086383,0.4715747865699655,0.2684122455164174,0,0.00390625,0.00390625,0.009963768115942028
labram_frozen_p4,shallow_convnet_broadband_tuned,Brier,9,0.739987032086383,0.5060592205940803,0.23392781149230268,0,0.00390625,0.00390625,0.009963768115942028
labram_loso,atcnet_broadband_tuned,Brier,9,0.7463556693441223,0.4695029798806498,0.2768526894634725,0,0.00390625,0.00390625,0.009963768115942028
labram_loso,atcnet_narrowband_retune_tuned,Brier,9,0.7463556693441223,0.5408544510329671,0.2055012183111553,0,0.00390625,0.00390625,0.009963768115942028
labram_loso,atcnet_narrowband_tuned,Brier,9,0.7463556693441223,0.551639145011202,0.1947165243329203,0,0.00390625,0.00390625,0.009963768115942028
labram_loso,baseline,Brier,9,0.7463556693441223,0.40472125644578316,0.34163441289833923,0,0.00390625,0.00390625,0.009963768115942028
labram_loso,seed_ensemble,Brier,9,0.7463556693441223,0.38519287999438295,0.36116278934973933,0,0.00390625,0.00390625,0.009963768115942028
