dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BNCI2014_001,1,baseline,Baseline,0.6,0.7756170564992078,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.9285714285714286,0.07142857142857142,0.6006944444444444,0.930635838150289,0.06936416184971098,173,0.8055555555555556,0.8080516393218323,0.8053585064972916,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,baseline,Baseline,0.8,0.7198712811423703,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.868421052631579,0.13157894736842105,0.6805555555555556,0.9183673469387755,0.08163265306122448,196,0.8055555555555556,0.8080516393218323,0.8053585064972916,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,baseline,Baseline,0.9,0.6398297137106697,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.7906976744186046,0.20930232558139536,0.8090277777777778,0.8755364806866953,0.12446351931330472,233,0.8055555555555556,0.8080516393218323,0.8053585064972916,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,seed_ensemble,Seed ensemble,0.4,0.8930745249837884,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,1.0,0.0,0.4270833333333333,0.9512195121951219,0.04878048780487805,123,0.8125,0.8255494045931749,0.8247482621298301,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,seed_ensemble,Seed ensemble,0.6,0.7995756260632871,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.9285714285714286,0.07142857142857142,0.6180555555555556,0.9382022471910112,0.06179775280898876,178,0.8125,0.8255494045931749,0.8247482621298301,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,seed_ensemble,Seed ensemble,0.8,0.7121312633043557,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.8421052631578947,0.15789473684210525,0.75,0.9074074074074074,0.09259259259259259,216,0.8125,0.8255494045931749,0.8247482621298301,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,seed_ensemble,Seed ensemble,0.9,0.6738428634309127,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.813953488372093,0.18604651162790697,0.7951388888888888,0.8864628820960698,0.11353711790393013,229,0.8125,0.8255494045931749,0.8247482621298301,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,teacher_student_mixture,Teacher/student,0.4,0.8966458472251032,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.9473684210526315,0.05263157894736842,0.3541666666666667,0.9901960784313726,0.00980392156862745,102,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,teacher_student_mixture,Teacher/student,0.6,0.7669767319694629,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.9285714285714286,0.07142857142857142,0.6284722222222222,0.9337016574585635,0.06629834254143646,181,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,teacher_student_mixture,Teacher/student,0.8,0.7027539688788024,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.8947368421052632,0.10526315789473684,0.71875,0.9130434782608695,0.08695652173913043,207,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,teacher_student_mixture,Teacher/student,0.9,0.5893058689728093,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.9069767441860465,0.09302325581395349,0.875,0.8690476190476191,0.13095238095238096,252,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,validation_selected_portfolio,Portfolio,0.4,0.8966458472251032,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.9473684210526315,0.05263157894736842,0.3541666666666667,0.9901960784313726,0.00980392156862745,102,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,validation_selected_portfolio,Portfolio,0.6,0.7669767319694629,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.9285714285714286,0.07142857142857142,0.6284722222222222,0.9337016574585635,0.06629834254143646,181,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,validation_selected_portfolio,Portfolio,0.8,0.7027539688788024,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.8947368421052632,0.10526315789473684,0.71875,0.9130434782608695,0.08695652173913043,207,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,1,validation_selected_portfolio,Portfolio,0.9,0.5893058689728093,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.9069767441860465,0.09302325581395349,0.875,0.8690476190476191,0.13095238095238096,252,0.8298611111111112,0.8077949975268742,0.8002744469060494,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
BNCI2014_001,2,augmentation,Augmentation,0.4,0.6061309485713996,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.8947368421052632,0.10526315789473684,0.6041666666666666,0.5459770114942529,0.4540229885057471,174,0.46875,0.631403745683317,0.693749486534589,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,augmentation,Augmentation,0.6,0.5534698457324154,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.7142857142857143,0.2857142857142857,0.7118055555555556,0.5219512195121951,0.47804878048780486,205,0.46875,0.631403745683317,0.693749486534589,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,augmentation,Augmentation,0.8,0.468276930745351,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.631578947368421,0.3684210526315789,0.8680555555555556,0.484,0.516,250,0.46875,0.631403745683317,0.693749486534589,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,augmentation,Augmentation,0.9,0.422429424012502,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.5813953488372093,0.4186046511627907,0.9444444444444444,0.4742647058823529,0.5257352941176471,272,0.46875,0.631403745683317,0.693749486534589,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,baseline,Baseline,0.4,0.6176485465291779,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.7894736842105263,0.21052631578947367,0.4548611111111111,0.5572519083969466,0.44274809160305345,131,0.4756944444444444,0.6016055825129528,0.6483449782534892,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,baseline,Baseline,0.6,0.5512392006999135,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.7142857142857143,0.2857142857142857,0.6180555555555556,0.550561797752809,0.449438202247191,178,0.4756944444444444,0.6016055825129528,0.6483449782534892,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,baseline,Baseline,0.8,0.434268671870676,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.6052631578947368,0.39473684210526316,0.8923611111111112,0.48638132295719844,0.5136186770428015,257,0.4756944444444444,0.6016055825129528,0.6483449782534892,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,baseline,Baseline,0.9,0.37033334926267486,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.5348837209302325,0.46511627906976744,0.9583333333333334,0.47101449275362317,0.5289855072463768,276,0.4756944444444444,0.6016055825129528,0.6483449782534892,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,seed_ensemble,Seed ensemble,0.4,0.6381695193273912,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.8947368421052632,0.10526315789473684,0.4791666666666667,0.5869565217391305,0.41304347826086957,138,0.46875,0.6261259855341401,0.662753073567404,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,seed_ensemble,Seed ensemble,0.6,0.530595182384187,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.7142857142857143,0.2857142857142857,0.6875,0.5505050505050505,0.4494949494949495,198,0.46875,0.6261259855341401,0.662753073567404,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,seed_ensemble,Seed ensemble,0.8,0.4496301047559067,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.631578947368421,0.3684210526315789,0.8784722222222222,0.4901185770750988,0.5098814229249012,253,0.46875,0.6261259855341401,0.662753073567404,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,seed_ensemble,Seed ensemble,0.9,0.4331750209156421,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.627906976744186,0.37209302325581395,0.9131944444444444,0.4828897338403042,0.5171102661596958,263,0.46875,0.6261259855341401,0.662753073567404,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,teacher_student_mixture,Teacher/student,0.4,0.6192854081426863,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.7894736842105263,0.21052631578947367,0.3194444444444444,0.7065217391304348,0.29347826086956524,92,0.4895833333333333,0.5704518087832496,0.5604896117562121,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,teacher_student_mixture,Teacher/student,0.6,0.5176996781565129,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.75,0.25,0.4861111111111111,0.6428571428571429,0.35714285714285715,140,0.4895833333333333,0.5704518087832496,0.5604896117562121,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,teacher_student_mixture,Teacher/student,0.8,0.40960046877861284,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7916666666666666,0.6052631578947368,0.39473684210526316,0.7916666666666666,0.5350877192982456,0.4649122807017544,228,0.4895833333333333,0.5704518087832496,0.5604896117562121,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,teacher_student_mixture,Teacher/student,0.9,0.3787503200164029,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8958333333333334,0.5813953488372093,0.4186046511627907,0.8958333333333334,0.5193798449612403,0.4806201550387597,258,0.4895833333333333,0.5704518087832496,0.5604896117562121,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,validation_selected_portfolio,Portfolio,0.4,0.6061309485713996,validation_confidence_quantile,validation,False,validation_selected_threshold,0.3958333333333333,0.8947368421052632,0.10526315789473684,0.6041666666666666,0.5459770114942529,0.4540229885057471,174,0.46875,0.631403745683317,0.693749486534589,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
BNCI2014_001,2,validation_selected_portfolio,Portfolio,0.6,0.5534698457324154,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5833333333333334,0.7142857142857143,0.2857142857142857,0.7118055555555556,0.5219512195121951,0.47804878048780486,205,0.46875,0.631403745683317,0.693749486534589,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
